,110023.SH,110027.SH,113002.SH,110025.SH,128009.SZ,125089.SZ,126018.SH,128005.SZ,126019.SH,128008.SZ,110009.SH,110019.SH,110018.SH,110011.SH,113006.SH,127002.SZ,110017.SH,113501.SH,113007.SH,110015.SH,113005.SH,128007.SZ,126729.SZ,128006.SZ,113001.SH,128002.SZ,110028.SH,110030.SH,110012.SH,110022.SH,110020.SH,113008.SH,110031.SH,123001.SZ,110032.SH,110033.SH,110034.SH,113009.SH,128010.SZ,110035.SH,128011.SZ,113010.SH,120001.SZ,128012.SZ,127003.SZ,132006.SH,128013.SZ,132007.SH,113011.SH,113012.SH,128014.SZ,127004.SZ,128015.SZ,113013.SH,132010.SH,132011.SH,132012.SH,128016.SZ,113014.SH,128017.SZ,113015.SH,128018.SZ,113016.SH,128019.SZ,113502.SH,110038.SH,110039.SH,128020.SZ,123002.SZ,110040.SH,132013.SH,128021.SZ,128022.SZ,128023.SZ,128024.SZ,128025.SZ,123003.SZ,128026.SZ,128027.SZ,113503.SH,123004.SZ,123005.SZ,123006.SZ,128028.SZ,128030.SZ,110041.SH,128029.SZ,110042.SH,128032.SZ,113017.SH,128033.SZ,123007.SZ,113018.SH,128034.SZ,110043.SH,123008.SZ,128035.SZ,113019.SH,113504.SH,113505.SH,123009.SZ,128036.SZ,127005.SZ,127006.SZ,128037.SZ,128038.SZ,113506.SH,113507.SH,132014.SH,113508.SH,113509.SH,128039.SZ,128040.SZ,113510.SH,113511.SH,110044.SH,127007.SZ,123010.SZ,113512.SH,113513.SH,110045.SH,128041.SZ,123011.SZ,113514.SH,123012.SZ,123013.SZ,113515.SH,123014.SZ,128042.SZ,113516.SH,128043.SZ,113517.SH,123015.SZ,128044.SZ,128045.SZ,113518.SH,128046.SZ,128047.SZ,113519.SH,123016.SZ,113520.SH,128048.SZ,113521.SH,127008.SZ,113020.SH,123017.SZ,110046.SH,110047.SH,113522.SH,128049.SZ,110048.SH,128050.SZ,113523.SH,113524.SH,128051.SZ,113525.SH,110049.SH,110050.SH,123018.SZ,128052.SZ,120002.SZ,127009.SZ,127010.SZ,113526.SH,113527.SH,128053.SZ,128054.SZ,123019.SZ,128055.SZ,110051.SH,128056.SZ,113528.SH,123020.SZ,123021.SZ,113021.SH,128057.SZ,110052.SH,128058.SZ,127011.SZ,128059.SZ,113529.SH,113022.SH,110053.SH,110055.SH,123022.SZ,110054.SH,110056.SH,123023.SZ,123024.SZ,127012.SZ,132016.SH,128060.SZ,113530.SH,128061.SZ,123025.SZ,113531.SH,110057.SH,128062.SZ,113532.SH,128063.SZ,113533.SH,113024.SH,128064.SZ,113534.SH,113025.SH,113026.SH,127013.SZ,128065.SZ,110058.SH,128066.SZ,132017.SH,128067.SZ,113535.SH,113536.SH,128068.SZ,123026.SZ,113537.SH,123027.SZ,113027.SH,113028.SH,123028.SZ,128069.SZ,113538.SH,128070.SZ,113539.SH,113540.SH,113541.SH,113542.SH,128071.SZ,123029.SZ,113543.SH,128072.SZ,123030.SZ,128073.SZ,123031.SZ,113544.SH,128075.SZ,128074.SZ,123032.SZ,113545.SH,128076.SZ,128077.SZ,132020.SH,128079.SZ,128078.SZ,113546.SH,113547.SH,127014.SZ,113548.SH,110060.SH,110059.SH,123033.SZ,123034.SZ,110061.SH,123035.SZ,113549.SH,128080.SZ,113550.SH,113551.SH,128081.SZ,120003.SZ,132021.SH,110062.SH,113552.SH,128082.SZ,123036.SZ,128083.SZ,110063.SH,113553.SH,128085.SZ,113029.SH,113554.SH,128084.SZ,128086.SZ,128087.SZ,123037.SZ,113557.SH,113555.SH,110064.SH,113556.SH,110065.SH,113558.SH,113559.SH,128088.SZ,113030.SH,123038.SZ,128089.SZ,123039.SZ,128090.SZ,128091.SZ,128092.SZ,113561.SH,113562.SH,127015.SZ,123040.SZ,128093.SZ,120004.SZ,113031.SH,123041.SZ,123042.SZ,113563.SH,128094.SZ,128095.SZ,128096.SZ,128097.SZ,113565.SH,113564.SH,113566.SH,110066.SH,113032.SH,113567.SH,128098.SZ,123043.SZ,113568.SH,113569.SH,128099.SZ,113570.SH,110067.SH,123045.SZ,113572.SH,123044.SZ,128100.SZ,113571.SH,128101.SZ,123046.SZ,128102.SZ,123047.SZ,110068.SH,128103.SZ,113574.SH,113033.SH,128104.SZ,110069.SH,113575.SH,127016.SZ,128105.SZ,123048.SZ,113034.SH,128106.SZ,113576.SH,123049.SZ,110070.SH,123050.SZ,113577.SH,113573.SH,113578.SH,128107.SZ,113579.SH,113581.SH,113580.SH,132022.SH,113582.SH,113035.SH,128108.SZ,113583.SH,127017.SZ,128109.SZ,123051.SZ,123052.SZ,113584.SH,123053.SZ,128110.SZ,113586.SH,113585.SH,123054.SZ,128111.SZ,128112.SZ,128113.SZ,113587.SH,123055.SZ,128114.SZ,113588.SH,113589.SH,128115.SZ,123056.SZ,127018.SZ,128116.SZ,113590.SH,123057.SZ,113591.SH,128118.SZ,128117.SZ,113036.SH,113592.SH,110071.SH,128119.SZ,123058.SZ,123059.SZ,127019.SZ,128120.SZ,128121.SZ,113593.SH,127020.SZ,123060.SZ,113595.SH,113594.SH,123061.SZ,113037.SH,128122.SZ,110073.SH,128123.SZ,123062.SZ,113596.SH,128124.SZ,123063.SZ,113597.SH,128125.SZ,113598.SH,113038.SH,113599.SH,128126.SZ,127021.SZ,113600.SH,110072.SH,110074.SH,128127.SZ,128128.SZ,113601.SH,113039.SH,113602.SH,128129.SZ,128130.SZ,123064.SZ,123065.SZ,128131.SZ,128132.SZ,123066.SZ,123067.SZ,128133.SZ,113603.SH,128134.SZ,113604.SH,110075.SH,123068.SZ,123069.SZ,127022.SZ,128135.SZ,123070.SZ,123072.SZ,123071.SZ,113605.SH,113040.SH,127023.SZ,123073.SZ,123074.SZ,113606.SH,110076.SH,123075.SZ,113607.SH,128136.SZ,113041.SH,128137.SZ,127024.SZ,127025.SZ,113608.SH,128138.SZ,123076.SZ,110077.SH,123077.SZ,113609.SH,123078.SZ,123079.SZ,113610.SH,128139.SZ,113611.SH,123080.SZ,123081.SZ,123082.SZ,128140.SZ,113612.SH,127026.SZ,123083.SZ,127027.SZ,123084.SZ,113043.SH,123086.SZ,123085.SZ,113044.SH,123087.SZ,123088.SZ,113614.SH,128141.SZ,128142.SZ,123089.SZ,123090.SZ,123091.SZ,113615.SH,123092.SZ,113616.SH,127028.SZ,128143.SZ,113618.SH,123093.SZ,113619.SH,123094.SZ,113042.SH,123096.SZ,113621.SH,123097.SZ,123098.SZ,123099.SZ,123100.SZ
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4482574462890625,,,,0.4036750793457031,0.5356006622314453,0.24925613403320312,0.3688812255859375,0.34027099609375,0.3093891143798828,0.30219078063964844,0.2803840637207031,,,0.5103645324707031,0.186859130859375,0.34352874755859375,0.1607513427734375,0.23500823974609375,0.30707550048828125,0.2220611572265625,0.35700225830078125,0.2912788391113281,0.2429676055908203,0.24687576293945312,0.2296772003173828,0.35345458984375,0.5187644958496094,0.2115478515625,0.273834228515625,0.3943800926208496,0.3888988494873047,0.4375791549682617,0.4301166534423828,0.23154449462890625,0.24091243743896484,0.2727165222167969,0.2420964241027832,0.3825984001159668,0.3344717025756836,0.3218259811401367,0.3016338348388672,0.36467838287353516,0.2697486877441406,0.32526206970214844,0.3431224822998047,0.2337360382080078,0.37893199920654297,0.2405557632446289,0.3394322395324707,0.31091880798339844,0.27683019638061523,0.2612943649291992,0.29824256896972656,0.2559814453125,0.3793773651123047,0.37981224060058594,0.21448707580566406,0.20223236083984375,0.4387779235839844,0.3326606750488281,0.23134994506835938,0.1951904296875,0.2791862487792969,0.31293678283691406,0.27138519287109375,0.23530006408691406,0.23944091796875,0.20253467559814453,0.17177915573120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4448699951171875,,,,0.4004478454589844,0.5383415222167969,0.2566871643066406,0.3716392517089844,0.34304046630859375,0.31572914123535156,0.30240345001220703,0.2789421081542969,,,0.506103515625,0.1957263946533203,0.3371315002441406,0.158843994140625,0.2716064453125,0.3065948486328125,0.233489990234375,0.3557090759277344,0.29274749755859375,0.2382984161376953,0.24228668212890625,0.2270679473876953,0.3681812286376953,0.5272712707519531,0.20877456665039062,0.25982666015625,0.3666367530822754,0.3632316589355469,0.43129587173461914,0.4000544548034668,0.22811508178710938,0.24176597595214844,0.2633533477783203,0.24106788635253906,0.35589170455932617,0.3507232666015625,0.3302278518676758,0.29007530212402344,0.35412120819091797,0.2741851806640625,0.31864166259765625,0.2913970947265625,0.2350616455078125,0.38046836853027344,0.24074172973632812,0.34891510009765625,0.2975749969482422,0.2732667922973633,0.24870872497558594,0.30040740966796875,0.251190185546875,0.3750782012939453,0.3455038070678711,0.21628761291503906,0.20124053955078125,0.4365062713623047,0.3332080841064453,0.23759841918945312,0.19753265380859375,0.2576007843017578,0.2912149429321289,0.2714195251464844,0.22858238220214844,0.23592758178710938,0.18358945846557617,0.17655706405639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4454193115234375,,,,0.39333343505859375,0.531764030456543,0.2356414794921875,0.3850517272949219,0.33505821228027344,0.3164348602294922,0.30074310302734375,0.2855567932128906,,,0.5036354064941406,0.18511581420898438,0.3344879150390625,0.1560516357421875,0.2598304748535156,0.29814910888671875,0.2505455017089844,0.3510093688964844,0.2907085418701172,0.23872756958007812,0.24505615234375,0.23656272888183594,0.3823871612548828,0.5049610137939453,0.20607757568359375,0.25800323486328125,0.3788571357727051,0.3752460479736328,0.42926692962646484,0.3975391387939453,0.2248096466064453,0.2502098083496094,0.2609710693359375,0.2399148941040039,0.36621665954589844,0.3473358154296875,0.3400917053222656,0.28562259674072266,0.3648719787597656,0.2827262878417969,0.3214893341064453,0.29334259033203125,0.2271728515625,0.36828136444091797,0.2381877899169922,0.33447933197021484,0.29415321350097656,0.2676563262939453,0.26215553283691406,0.3022804260253906,0.24873733520507812,0.37470531463623047,0.3655993938446045,0.21401023864746094,0.20015716552734375,0.4686431884765625,0.34188079833984375,0.24290847778320312,0.19948577880859375,0.24147796630859375,0.2812376022338867,0.2755622863769531,0.22339630126953125,0.22083282470703125,0.14967107772827148,0.11957645416259766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4393157958984375,,,,0.38105010986328125,0.5298385620117188,0.21453857421875,0.3836250305175781,0.325408935546875,0.3138866424560547,0.3012104034423828,0.28479766845703125,,,0.5113906860351562,0.18485260009765625,0.3358917236328125,0.1552581787109375,0.2567596435546875,0.293212890625,0.23416900634765625,0.33429718017578125,0.2818012237548828,0.22849082946777344,0.24061965942382812,0.2286090850830078,0.37440013885498047,0.5168399810791016,0.20876502990722656,0.251739501953125,0.39167118072509766,0.35680198669433594,0.42451000213623047,0.3748779296875,0.21790695190429688,0.25412559509277344,0.2556877136230469,0.23832035064697266,0.3613243103027344,0.3433198928833008,0.3154716491699219,0.29265499114990234,0.3564481735229492,0.2678070068359375,0.3134021759033203,0.3188819885253906,0.21499252319335938,0.3680076599121094,0.23354148864746094,0.3163461685180664,0.2934112548828125,0.2581214904785156,0.2622795104980469,0.2894935607910156,0.2507667541503906,0.3685798645019531,0.3532402515411377,0.2134075164794922,0.20032501220703125,0.48684120178222656,0.3090076446533203,0.23810386657714844,0.2013092041015625,0.245880126953125,0.2654242515563965,0.26416778564453125,0.22815322875976562,0.224456787109375,0.1125493049621582,0.11634302139282227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43645477294921875,,,,0.3850517272949219,0.5210456848144531,0.23160934448242188,0.3740081787109375,0.3303050994873047,0.2928333282470703,0.2828502655029297,0.2806549072265625,,,0.5095863342285156,0.186920166015625,0.3308448791503906,0.1563720703125,0.2564430236816406,0.29595184326171875,0.23490142822265625,0.3372344970703125,0.2799491882324219,0.22636985778808594,0.24520492553710938,0.2303924560546875,0.3661308288574219,0.5470733642578125,0.19860267639160156,0.2396240234375,0.3859977722167969,0.34018898010253906,0.4145336151123047,0.3506584167480469,0.22077560424804688,0.24982452392578125,0.24953842163085938,0.23728561401367188,0.3622627258300781,0.32060813903808594,0.31371402740478516,0.28597354888916016,0.3583526611328125,0.2661552429199219,0.30178070068359375,0.2894744873046875,0.20753097534179688,0.3592243194580078,0.22356224060058594,0.3055868148803711,0.28814697265625,0.2578315734863281,0.2624244689941406,0.2853050231933594,0.2555828094482422,0.36794090270996094,0.33432531356811523,0.20568084716796875,0.1980438232421875,0.4878730773925781,0.2990379333496094,0.22884559631347656,0.2047271728515625,0.2406291961669922,0.26996326446533203,0.2652740478515625,0.22805023193359375,0.23102951049804688,0.10946083068847656,0.07395553588867188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44168853759765625,,,,0.3851165771484375,0.5051727294921875,0.2079620361328125,0.3578987121582031,0.28955078125,0.28276634216308594,0.2842245101928711,0.2908477783203125,,,0.5058784484863281,0.18335723876953125,0.3277091979980469,0.16387939453125,0.24959945678710938,0.28824615478515625,0.23880386352539062,0.32804107666015625,0.2713165283203125,0.22425270080566406,0.234893798828125,0.2335338592529297,0.35494327545166016,0.5284261703491211,0.20955467224121094,0.23209762573242188,0.3735942840576172,0.3299579620361328,0.40780067443847656,0.3346138000488281,0.22185134887695312,0.25682926177978516,0.2550506591796875,0.2368927001953125,0.3556098937988281,0.34699535369873047,0.31021785736083984,0.2866792678833008,0.36400890350341797,0.23934364318847656,0.29179954528808594,0.27657127380371094,0.20698928833007812,0.3523712158203125,0.22157001495361328,0.3028125762939453,0.2865161895751953,0.25836181640625,0.25568199157714844,0.2767982482910156,0.24735546112060547,0.35766029357910156,0.3304321765899658,0.19887733459472656,0.19673919677734375,0.4696979522705078,0.28798484802246094,0.22216415405273438,0.19536590576171875,0.2348041534423828,0.2697010040283203,0.2562408447265625,0.22190093994140625,0.2282257080078125,0.0,0.04630851745605469,0.09490585327148438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4305877685546875,,,,0.3810768127441406,0.5181102752685547,0.21102523803710938,0.3206520080566406,0.29538726806640625,0.2746562957763672,0.2661409378051758,0.27582740783691406,,,0.5111541748046875,0.1746501922607422,0.330413818359375,0.16278076171875,0.2502708435058594,0.2776947021484375,0.23092269897460938,0.32653045654296875,0.26914405822753906,0.22326278686523438,0.23638916015625,0.216278076171875,0.3297605514526367,0.5220699310302734,0.20034408569335938,0.24126434326171875,0.35060882568359375,0.3083648681640625,0.4039583206176758,0.3215975761413574,0.21669387817382812,0.25247955322265625,0.2572174072265625,0.2349557876586914,0.3580331802368164,0.3194131851196289,0.3167276382446289,0.2899055480957031,0.3647470474243164,0.2478160858154297,0.2896127700805664,0.2702980041503906,0.20350265502929688,0.34966087341308594,0.21521377563476562,0.3143901824951172,0.28255653381347656,0.2634468078613281,0.2552313804626465,0.28048133850097656,0.23443603515625,0.3604564666748047,0.3312668800354004,0.19919586181640625,0.20121002197265625,0.46097373962402344,0.27507972717285156,0.21787071228027344,0.1893310546875,0.2386951446533203,0.26828622817993164,0.2438373565673828,0.21703720092773438,0.225738525390625,0.03098297119140625,0.09377908706665039,0.09761428833007812,0.13906049728393555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43498992919921875,,,,0.38288116455078125,0.5081253051757812,0.19855690002441406,0.3343772888183594,0.28353118896484375,0.28013038635253906,0.26317310333251953,0.2636604309082031,,,0.5085067749023438,0.1697864532470703,0.3141975402832031,0.1501312255859375,0.21181106567382812,0.2753410339355469,0.22499465942382812,0.298553466796875,0.27008819580078125,0.21918678283691406,0.23212432861328125,0.2082204818725586,0.32135009765625,0.49349021911621094,0.20507240295410156,0.23983001708984375,0.3465113639831543,0.31261444091796875,0.4000415802001953,0.3200984001159668,0.208160400390625,0.2534189224243164,0.2548370361328125,0.23369693756103516,0.331085205078125,0.2923288345336914,0.31177234649658203,0.2791719436645508,0.3437995910644531,0.24814224243164062,0.2798900604248047,0.25991249084472656,0.19516563415527344,0.3590831756591797,0.22431564331054688,0.291719913482666,0.2805957794189453,0.24387502670288086,0.24621343612670898,0.26064300537109375,0.22891902923583984,0.3450489044189453,0.3205265998840332,0.19760894775390625,0.19048309326171875,0.4570121765136719,0.26636314392089844,0.2083892822265625,0.18628692626953125,0.2385234832763672,0.26743078231811523,0.23260116577148438,0.2139873504638672,0.2312335968017578,0.0,0.35352563858032227,0.055431365966796875,0.13530683517456055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39112091064453125,,,,0.37883758544921875,0.5035419464111328,0.2070751190185547,0.3644256591796875,0.3025474548339844,0.27060699462890625,0.2555532455444336,0.2705841064453125,,,0.5064926147460938,0.16709518432617188,0.3092384338378906,0.14666748046875,0.20359420776367188,0.26886749267578125,0.2404632568359375,0.3229103088378906,0.26792144775390625,0.211090087890625,0.23084640502929688,0.1946430206298828,0.35254573822021484,0.4680042266845703,0.1960926055908203,0.22994041442871094,0.3356904983520508,0.31704139709472656,0.3971061706542969,0.326108455657959,0.20253944396972656,0.25113677978515625,0.24434280395507812,0.2327408790588379,0.32833433151245117,0.29016685485839844,0.29960155487060547,0.2605762481689453,0.3392190933227539,0.25670623779296875,0.2893047332763672,0.2739124298095703,0.19235801696777344,0.3744392395019531,0.2227649688720703,0.29817962646484375,0.276397705078125,0.23804569244384766,0.24556732177734375,0.25209808349609375,0.2333984375,0.3468008041381836,0.3172929286956787,0.18525314331054688,0.192047119140625,0.4690208435058594,0.27587127685546875,0.20769882202148438,0.17992401123046875,0.23157310485839844,0.26668548583984375,0.2391510009765625,0.2107563018798828,0.22122955322265625,0.0,0.3618326187133789,0.06492042541503906,0.10735797882080078,0.10814285278320312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41424560546875,,,,0.37606048583984375,0.4890708923339844,0.19549942016601562,0.34232330322265625,0.3100852966308594,0.2772235870361328,0.2535076141357422,0.2665557861328125,,,0.5051536560058594,0.16849899291992188,0.32375335693359375,0.1441802978515625,0.21966552734375,0.268585205078125,0.241485595703125,0.3203887939453125,0.26193809509277344,0.19907379150390625,0.23351287841796875,0.20135116577148438,0.34869956970214844,0.42246341705322266,0.20483779907226562,0.2435626983642578,0.33655452728271484,0.3238391876220703,0.3869619369506836,0.3261446952819824,0.2073040008544922,0.24882984161376953,0.245452880859375,0.2323908805847168,0.33484840393066406,0.2783365249633789,0.3025646209716797,0.26198387145996094,0.3413963317871094,0.2531318664550781,0.2917194366455078,0.29102134704589844,0.1941547393798828,0.35132884979248047,0.22386550903320312,0.29272985458374023,0.2785320281982422,0.23067855834960938,0.2522449493408203,0.2535667419433594,0.22199630737304688,0.3423309326171875,0.31981897354125977,0.19723892211914062,0.20440673828125,0.4664115905761719,0.2732696533203125,0.20947647094726562,0.18072509765625,0.23659515380859375,0.26638078689575195,0.244110107421875,0.2115478515625,0.22571182250976562,0.0,0.35953235626220703,0.0901947021484375,0.11760997772216797,0.10762786865234375,0.15064048767089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
